Algorithm,Disease,Valid,Train Loss,Test Loss,Test Accuracy,AUC,Timestamp,description
log_transform+variance_threshold+normalization+early_stopping,Cirrhosis,True,0.08943335836132367,0.25386735796928406,91.66666666666667,0.96875,2024-11-10 13:27:09.944268,variance_threshold=0.2
log_transform+variance_threshold+normalization+early_stopping,CRC,True,0.03520837239921093,0.41153237223625183,78.26086956521739,0.8939393939393939,2024-11-10 13:27:13.949625,variance_threshold=0.2
log_transform+variance_threshold+normalization+early_stopping,CRC,True,0.06755685806274414,0.42519956827163696,91.30434782608695,0.8939393939393939,2024-11-10 13:27:18.012707,variance_threshold=0.2
log_transform+variance_threshold+normalization+early_stopping,CRC,True,0.09312129765748978,0.5096831917762756,82.6086956521739,0.803921568627451,2024-11-10 13:27:21.415365,variance_threshold=0.2
log_transform+variance_threshold+normalization+early_stopping,CRC,True,0.6822904944419861,0.6985407471656799,39.130434782608695,0.8333333333333334,2024-11-10 13:27:22.113087,variance_threshold=0.2
log_transform+variance_threshold+normalization+early_stopping,CRC,True,0.06590801477432251,0.3678559362888336,86.95652173913044,0.9,2024-11-10 13:27:25.840130,variance_threshold=0.2
log_transform+variance_threshold+normalization+early_stopping,CRC_AUS,True,0.05788100231438875,0.6423063278198242,80.8695652173913,0.8947692307692308,2024-11-10 13:27:31.831681,variance_threshold=0.2
log_transform+variance_threshold+normalization+early_stopping,CRC_AUS,True,0.07284201169386506,0.6624645292758942,79.1304347826087,0.8487878787878788,2024-11-10 13:27:37.407419,variance_threshold=0.2
log_transform+variance_threshold+normalization+early_stopping,CRC_AUS,True,0.04263395571615547,0.5197684615850449,83.47826086956522,0.913296568627451,2024-11-10 13:27:44.120715,variance_threshold=0.2
log_transform+variance_threshold+normalization+early_stopping,CRC_AUS,True,0.05514612840488553,0.5682965517044067,80.0,0.8849665246500305,2024-11-10 13:27:49.620763,variance_threshold=0.2
log_transform+variance_threshold+normalization+early_stopping,CRC_AUS,True,0.057653653202578425,0.5159739553928375,81.73913043478261,0.8814277071990321,2024-11-10 13:27:55.397461,variance_threshold=0.2
log_transform+variance_threshold+normalization+early_stopping,CRC_CHI,True,0.05050358921289444,0.5102851092815399,85.21739130434783,0.9088983050847458,2024-11-10 13:28:01.867678,variance_threshold=0.2
log_transform+variance_threshold+normalization+early_stopping,CRC_CHI,True,0.06105017475783825,0.5484457314014435,81.73913043478261,0.884543178973717,2024-11-10 13:28:07.256548,variance_threshold=0.2
log_transform+variance_threshold+normalization+early_stopping,CRC_CHI,True,0.058903297409415245,0.5434254109859467,79.1304347826087,0.8980641258318209,2024-11-10 13:28:12.765610,variance_threshold=0.2
log_transform+variance_threshold+normalization+early_stopping,CRC_CHI,True,0.0670363106764853,0.6099185645580292,76.52173913043478,0.8789828431372548,2024-11-10 13:28:18.390698,variance_threshold=0.2
log_transform+variance_threshold+normalization+early_stopping,CRC_CHI,True,0.0624768421985209,0.6352910101413727,80.8695652173913,0.8551515151515152,2024-11-10 13:28:24.101382,variance_threshold=0.2
log_transform+variance_threshold+normalization+early_stopping,CRC_FRA,True,0.06720267655327916,0.6182783246040344,79.1304347826087,0.8579234972677595,2024-11-10 13:28:29.512394,variance_threshold=0.2
log_transform+variance_threshold+normalization+early_stopping,CRC_FRA,True,0.06996930530294776,0.5165976136922836,82.6086956521739,0.8992537313432836,2024-11-10 13:28:35.120832,variance_threshold=0.2
log_transform+variance_threshold+normalization+early_stopping,CRC_FRA,True,0.0648951786570251,0.6028411984443665,81.73913043478261,0.8594414086217366,2024-11-10 13:28:40.816881,variance_threshold=0.2
log_transform+variance_threshold+normalization+early_stopping,CRC_FRA,True,0.04606882226653397,0.49485761672258377,82.6086956521739,0.8876745598057074,2024-11-10 13:28:46.596718,variance_threshold=0.2
log_transform+variance_threshold+normalization+early_stopping,CRC_FRA,True,0.04482328053563833,0.4455931782722473,88.69565217391305,0.9276960784313726,2024-11-10 13:28:53.384735,variance_threshold=0.2
log_transform+variance_threshold+normalization+early_stopping,CRC_GER,True,0.07768119662068784,0.6579074561595917,74.78260869565217,0.8314164648910413,2024-11-10 13:28:58.415637,variance_threshold=0.2
log_transform+variance_threshold+normalization+early_stopping,CRC_GER,True,0.08089565532281995,0.6034993380308151,74.78260869565217,0.8703590992087644,2024-11-10 13:29:03.547354,variance_threshold=0.2
log_transform+variance_threshold+normalization+early_stopping,CRC_GER,True,0.051951560424640775,0.4587692320346832,80.8695652173913,0.9157575757575758,2024-11-10 13:29:09.901661,variance_threshold=0.2
log_transform+variance_threshold+normalization+early_stopping,CRC_GER,True,0.05314260441809893,0.5201427638530731,83.47826086956522,0.9066666666666666,2024-11-10 13:29:15.789726,variance_threshold=0.2
log_transform+variance_threshold+normalization+early_stopping,CRC_GER,True,0.07242337288334966,0.513615295290947,78.26086956521739,0.8905021173623714,2024-11-10 13:29:21.007728,variance_threshold=0.2
log_transform+variance_threshold+normalization+early_stopping,CRC_IND,True,0.09694847371429205,0.5566650331020355,83.59375,0.8818627450980392,2024-11-10 13:29:26.725004,variance_threshold=0.2
log_transform+variance_threshold+normalization+early_stopping,CRC_IND,True,0.09032876370474696,0.5741260498762131,80.46875,0.8640099626400997,2024-11-10 13:29:32.108720,variance_threshold=0.2
log_transform+variance_threshold+normalization+early_stopping,CRC_IND,True,0.09276433382183313,0.6105852723121643,77.34375,0.8243842364532019,2024-11-10 13:29:37.290348,variance_threshold=0.2
log_transform+variance_threshold+normalization+early_stopping,CRC_IND,True,0.09681964013725519,0.6182927489280701,77.34375,0.8575342465753425,2024-11-10 13:29:42.697421,variance_threshold=0.2
log_transform+variance_threshold+normalization+early_stopping,CRC_IND,True,0.08558097761124372,0.6499219536781311,75.0,0.8332097850259451,2024-11-10 13:29:48.334766,variance_threshold=0.2
log_transform+variance_threshold+normalization+early_stopping,CRC_USA,True,0.036008676630444825,0.4898380637168884,85.21739130434783,0.9151515151515152,2024-11-10 13:29:55.074173,variance_threshold=0.2
log_transform+variance_threshold+normalization+early_stopping,CRC_USA,True,0.06159658916294575,0.5182872265577316,80.8695652173913,0.9096200980392156,2024-11-10 13:30:01.188401,variance_threshold=0.2
log_transform+variance_threshold+normalization+early_stopping,CRC_USA,True,0.03330146847292781,0.4418977051973343,85.21739130434783,0.9263542300669506,2024-11-10 13:30:07.872707,variance_threshold=0.2
log_transform+variance_threshold+normalization+early_stopping,CRC_USA,True,0.06842806469649076,0.5738914012908936,80.8695652173913,0.8855384615384616,2024-11-10 13:30:13.542061,variance_threshold=0.2
log_transform+variance_threshold+normalization+early_stopping,CRC_USA,True,0.042381974402815104,0.4172883778810501,89.56521739130434,0.9404978749241044,2024-11-10 13:30:21.206173,variance_threshold=0.2
log_transform+variance_threshold+normalization+early_stopping,IBD,True,0.11340062692761421,0.41837185621261597,77.27272727272727,0.9647058823529412,2024-11-10 13:30:25.611693,variance_threshold=0.2
log_transform+variance_threshold+normalization+early_stopping,IBD,True,0.1518879309296608,0.5250535011291504,81.81818181818181,0.875,2024-11-10 13:30:29.664691,variance_threshold=0.2
log_transform+variance_threshold+normalization+early_stopping,IBD,True,0.08289951086044312,0.20159058272838593,90.9090909090909,0.9523809523809523,2024-11-10 13:30:34.418792,variance_threshold=0.2
log_transform+variance_threshold+normalization+early_stopping,IBD,True,0.22029685229063034,0.5601442456245422,77.27272727272727,0.9166666666666667,2024-11-10 13:30:37.597279,variance_threshold=0.2
log_transform+variance_threshold+normalization+early_stopping,IBD,True,0.42793311178684235,0.6588063836097717,63.63636363636363,0.8125,2024-11-10 13:30:39.189374,variance_threshold=0.2
log_transform+variance_threshold+normalization+early_stopping,IBD_DK,True,0.03880028302470843,0.2817099988460541,90.2439024390244,0.965,2024-11-10 13:30:44.303785,variance_threshold=0.2
log_transform+variance_threshold+normalization+early_stopping,IBD_DK,True,0.04275149044891199,0.28263890743255615,87.8048780487805,0.9681372549019608,2024-11-10 13:30:49.520155,variance_threshold=0.2
log_transform+variance_threshold+normalization+early_stopping,IBD_DK,True,0.05379874507586161,0.37502384185791016,85.36585365853658,0.9436274509803921,2024-11-10 13:30:54.275023,variance_threshold=0.2
log_transform+variance_threshold+normalization+early_stopping,IBD_DK,True,0.018783689786990482,0.2951754629611969,90.2439024390244,0.963768115942029,2024-11-10 13:30:59.121140,variance_threshold=0.2
log_transform+variance_threshold+normalization+early_stopping,IBD_DK,True,0.03117876375714938,0.18312498927116394,92.6829268292683,0.9852941176470589,2024-11-10 13:31:03.998801,variance_threshold=0.2
log_transform+variance_threshold+normalization+early_stopping,IBD_UK,True,0.014950155901412169,0.3358297049999237,90.2439024390244,0.9785714285714285,2024-11-10 13:31:09.374778,variance_threshold=0.2
log_transform+variance_threshold+normalization+early_stopping,IBD_UK,True,0.059344938645760216,0.36599957942962646,87.8048780487805,0.9424999999999999,2024-11-10 13:31:13.331166,variance_threshold=0.2
log_transform+variance_threshold+normalization+early_stopping,IBD_UK,True,0.058032492796579994,0.41464486718177795,82.92682926829268,0.933862433862434,2024-11-10 13:31:17.474033,variance_threshold=0.2
log_transform+variance_threshold+normalization+early_stopping,IBD_UK,True,0.0539506251613299,0.46031680703163147,82.92682926829268,0.9153846153846155,2024-11-10 13:31:21.888797,variance_threshold=0.2
log_transform+variance_threshold+normalization+early_stopping,IBD_UK,True,0.028962212304274242,0.26168808341026306,90.2439024390244,0.9761904761904762,2024-11-10 13:31:27.613061,variance_threshold=0.2
log_transform+variance_threshold+normalization+early_stopping,Obt,True,0.2749388739466667,0.6835742592811584,64.15094339622641,0.6634920634920636,2024-11-10 13:31:33.155252,variance_threshold=0.2
log_transform+variance_threshold+normalization+early_stopping,Obt,True,0.24876220896840096,0.7160352468490601,67.9245283018868,0.7142857142857143,2024-11-10 13:31:39.443735,variance_threshold=0.2
log_transform+variance_threshold+normalization+early_stopping,Obt,True,0.31839848309755325,0.7020485401153564,67.9245283018868,0.6238095238095238,2024-11-10 13:31:44.077039,variance_threshold=0.2
log_transform+variance_threshold+normalization+early_stopping,Obt,True,0.370286226272583,0.7024775743484497,64.15094339622641,0.6191950464396286,2024-11-10 13:31:48.784859,variance_threshold=0.2
log_transform+variance_threshold+normalization+early_stopping,Obt,True,0.21852197870612144,0.8058713674545288,69.81132075471699,0.6749226006191951,2024-11-10 13:31:54.861050,variance_threshold=0.2
log_transform+variance_threshold+normalization+early_stopping,T2D,True,0.09494234770536422,0.878393679857254,68.4931506849315,0.7406015037593986,2024-11-10 13:32:02.105028,variance_threshold=0.2
log_transform+variance_threshold+normalization+early_stopping,T2D,True,0.08341670408844948,0.8645035624504089,68.4931506849315,0.7766768292682927,2024-11-10 13:32:08.825964,variance_threshold=0.2
log_transform+variance_threshold+normalization+early_stopping,T2D,True,0.11435860097408294,0.80828857421875,67.12328767123287,0.7469696969696971,2024-11-10 13:32:14.832339,variance_threshold=0.2
log_transform+variance_threshold+normalization+early_stopping,T2D,True,0.22605208158493043,0.549736812710762,69.86301369863014,0.7588325652841783,2024-11-10 13:32:19.741927,variance_threshold=0.2
log_transform+variance_threshold+normalization+early_stopping,T2D,True,0.09282374680042267,1.1028839945793152,71.23287671232876,0.7492063492063492,2024-11-10 13:32:25.879711,variance_threshold=0.2
log_transform+variance_threshold+normalization+early_stopping+random_forest,Cirrhosis,True,0.053852258870999016,0.1256331503391266,93.75,0.9947826086956522,2024-11-10 15:31:36.528458,"variance_threshold=0.2+tree=500,k=2/3"
log_transform+variance_threshold+normalization+early_stopping+random_forest,Cirrhosis,True,0.08827293415864308,0.31236517429351807,89.58333333333333,0.9509981851179673,2024-11-10 15:31:42.267589,"variance_threshold=0.2+tree=500,k=2/3"
log_transform+variance_threshold+normalization+early_stopping+random_forest,Cirrhosis,True,0.027831712116797764,0.24185770750045776,93.75,0.9739130434782609,2024-11-10 15:31:49.910018,"variance_threshold=0.2+tree=500,k=2/3"
log_transform+variance_threshold+normalization+early_stopping+random_forest,Cirrhosis,True,0.15539564192295074,0.4610139727592468,83.33333333333333,0.912962962962963,2024-11-10 15:31:53.627493,"variance_threshold=0.2+tree=500,k=2/3"
log_transform+variance_threshold+normalization+early_stopping+random_forest,Cirrhosis,True,0.06843510270118713,0.19583956897258759,93.75,0.9808695652173913,2024-11-10 15:31:59.342220,"variance_threshold=0.2+tree=500,k=2/3"
log_transform+variance_threshold+normalization+early_stopping+random_forest,CRC,True,0.028121812269091606,0.15213653445243835,91.30434782608695,0.9910714285714286,2024-11-10 15:32:07.137508,"variance_threshold=0.2+tree=500,k=2/3"
log_transform+variance_threshold+normalization+early_stopping+random_forest,CRC,True,0.061017636209726334,0.26272496581077576,91.30434782608695,0.9621212121212122,2024-11-10 15:32:12.756347,"variance_threshold=0.2+tree=500,k=2/3"
log_transform+variance_threshold+normalization+early_stopping+random_forest,CRC,True,0.0713433250784874,0.30422675609588623,82.6086956521739,0.9509803921568627,2024-11-10 15:32:18.088685,"variance_threshold=0.2+tree=500,k=2/3"
log_transform+variance_threshold+normalization+early_stopping+random_forest,CRC,True,0.6871719062328339,0.6894614100456238,52.17391304347826,0.8307692307692308,2024-11-10 15:32:19.556705,"variance_threshold=0.2+tree=500,k=2/3"
log_transform+variance_threshold+normalization+early_stopping+random_forest,CRC,True,0.11309830099344254,0.596798837184906,73.91304347826087,0.7846153846153845,2024-11-10 15:32:24.327227,"variance_threshold=0.2+tree=500,k=2/3"
log_transform+variance_threshold+normalization+early_stopping+random_forest,CRC_AUS,True,0.05568041326478124,0.3938272148370743,83.47826086956522,0.9346246973365617,2024-11-10 15:32:34.484257,"variance_threshold=0.2+tree=500,k=2/3"
log_transform+variance_threshold+normalization+early_stopping+random_forest,CRC_AUS,True,0.08028004830703139,0.42801137268543243,86.08695652173913,0.9118181818181817,2024-11-10 15:32:44.799070,"variance_threshold=0.2+tree=500,k=2/3"
log_transform+variance_threshold+normalization+early_stopping+random_forest,CRC_AUS,True,0.17080541979521513,0.4674098789691925,83.47826086956522,0.9032062915910466,2024-11-10 15:32:53.378514,"variance_threshold=0.2+tree=500,k=2/3"
log_transform+variance_threshold+normalization+early_stopping+random_forest,CRC_AUS,True,0.0633068261668086,0.5793681442737579,79.1304347826087,0.8611111111111112,2024-11-10 15:33:01.299361,"variance_threshold=0.2+tree=500,k=2/3"
log_transform+variance_threshold+normalization+early_stopping+random_forest,CRC_AUS,True,0.10198927903547883,0.48347732424736023,80.8695652173913,0.9050245098039216,2024-11-10 15:33:08.911280,"variance_threshold=0.2+tree=500,k=2/3"
log_transform+variance_threshold+normalization+early_stopping+random_forest,CRC_CHI,True,0.10440488532185555,0.5931501239538193,73.91304347826087,0.8599516031457954,2024-11-10 15:33:17.634214,"variance_threshold=0.2+tree=500,k=2/3"
log_transform+variance_threshold+normalization+early_stopping+random_forest,CRC_CHI,True,0.05687728198245168,0.4425165057182312,86.08695652173913,0.9075757575757575,2024-11-10 15:33:27.973760,"variance_threshold=0.2+tree=500,k=2/3"
log_transform+variance_threshold+normalization+early_stopping+random_forest,CRC_CHI,True,0.08127298392355442,0.6234512627124786,80.8695652173913,0.8621212121212122,2024-11-10 15:33:36.351577,"variance_threshold=0.2+tree=500,k=2/3"
log_transform+variance_threshold+normalization+early_stopping+random_forest,CRC_CHI,True,0.10796208353713155,0.5402773916721344,78.26086956521739,0.8790078644888082,2024-11-10 15:33:43.906625,"variance_threshold=0.2+tree=500,k=2/3"
log_transform+variance_threshold+normalization+early_stopping+random_forest,CRC_CHI,True,0.07806584890931845,0.5446278154850006,83.47826086956522,0.8772727272727273,2024-11-10 15:33:51.646201,"variance_threshold=0.2+tree=500,k=2/3"
log_transform+variance_threshold+normalization+early_stopping+random_forest,CRC_FRA,True,0.0834874021820724,0.596972644329071,77.3913043478261,0.8739393939393939,2024-11-10 15:34:01.476511,"variance_threshold=0.2+tree=500,k=2/3"
log_transform+variance_threshold+normalization+early_stopping+random_forest,CRC_FRA,True,0.0795822236686945,0.4195539355278015,83.47826086956522,0.9159077109896782,2024-11-10 15:34:09.972734,"variance_threshold=0.2+tree=500,k=2/3"
log_transform+variance_threshold+normalization+early_stopping+random_forest,CRC_FRA,True,0.14142067078500986,0.6812457740306854,67.82608695652173,0.8129933211900425,2024-11-10 15:34:17.731983,"variance_threshold=0.2+tree=500,k=2/3"
log_transform+variance_threshold+normalization+early_stopping+random_forest,CRC_FRA,True,0.11237010825425386,0.6117582321166992,74.78260869565217,0.8387878787878789,2024-11-10 15:34:24.832521,"variance_threshold=0.2+tree=500,k=2/3"
log_transform+variance_threshold+normalization+early_stopping+random_forest,CRC_FRA,True,0.08685301057994366,0.6272509098052979,78.26086956521739,0.8517846339987901,2024-11-10 15:34:36.485036,"variance_threshold=0.2+tree=500,k=2/3"
log_transform+variance_threshold+normalization+early_stopping+random_forest,CRC_GER,True,0.09667438361793756,0.4000391662120819,80.8695652173913,0.916969696969697,2024-11-10 15:34:43.743492,"variance_threshold=0.2+tree=500,k=2/3"
log_transform+variance_threshold+normalization+early_stopping+random_forest,CRC_GER,True,0.09588052006438375,0.6368406116962433,75.65217391304348,0.8664029214850884,2024-11-10 15:34:49.908554,"variance_threshold=0.2+tree=500,k=2/3"
log_transform+variance_threshold+normalization+early_stopping+random_forest,CRC_GER,True,0.11605232395231724,0.5561524927616119,77.3913043478261,0.8667273831208259,2024-11-10 15:34:56.330781,"variance_threshold=0.2+tree=500,k=2/3"
log_transform+variance_threshold+normalization+early_stopping+random_forest,CRC_GER,True,0.1237531853839755,0.5579861700534821,79.1304347826087,0.865314769975787,2024-11-10 15:35:02.883959,"variance_threshold=0.2+tree=500,k=2/3"
log_transform+variance_threshold+normalization+early_stopping+random_forest,CRC_GER,True,0.0892681647092104,0.5907532870769501,78.26086956521739,0.8771446078431372,2024-11-10 15:35:10.215308,"variance_threshold=0.2+tree=500,k=2/3"
log_transform+variance_threshold+normalization+early_stopping+random_forest,CRC_IND,True,0.13240064308047295,0.8094585835933685,72.65625,0.768798828125,2024-11-10 15:35:16.842602,"variance_threshold=0.2+tree=500,k=2/3"
